Id,SalePrice
1461,122669.94447570227
1462,153466.61040399637
1463,179967.30488589194
1464,202005.4397364005
1465,188951.06366920535
1466,170186.3451818411
1467,181350.23031269322
1468,163464.1706147306
1469,195314.7473051664
1470,117345.64086947932
1471,194084.56584506988
1472,102831.97556420768
1473,98638.2615812174
1474,144214.88477412958
1475,122316.68519844802
1476,357035.96137629467
1477,238354.93559502932
1478,270850.33023226337
1479,269655.2044885614
1480,525613.0132133054
1481,324050.70505320653
1482,204955.60977049725
1483,171271.01175783976
1484,163402.01414258502
1485,178519.9753892827
1486,193946.36360204566
1487,326000.01911107835
1488,237609.0702630168
1489,191603.44370735134
1490,240130.75911383374
1491,189239.45461688528
1492,87481.35427964205
1493,171916.01616872998
1494,274661.2689714507
1495,279901.7723857113
1496,237489.6472264079
1497,179305.13224768738
1498,164945.38488227635
1499,160975.39182642603
1500,154832.89109867837
1501,172826.35996978416
1502,150547.9045868436
1503,281565.6017177337
1504,242605.05836251922
1505,227684.7731212464
1506,189067.22234475208
1507,270347.4859733117
1508,196614.48453407045
1509,152837.4330003152
1510,142380.5370801663
1511,149148.3795792946
1512,175357.00658880014
1513,148418.7405071272
1514,152336.5389700535
1515,198811.75086272752
1516,151431.2420116886
1517,178806.81643735047
1518,130070.5155317511
1519,215012.28833228382
1520,128856.22325150618
1521,133615.77621627174
1522,177200.22540559326
1523,110237.02214532248
1524,122119.4370497378
1525,122034.99734632282
1526,107905.37377150662
1527,106896.96039446558
1528,143636.18689460686
1529,149171.75857812335
1530,195047.46326207873
1531,102059.28464444008
1532,96112.92837317243
1533,146368.7145145115
1534,127338.30481722043
1535,146712.33026467875
1536,109756.75965153312
1537,60435.43648519601
1538,142303.23745161397
1539,185133.43253981794
1540,94204.65115768474
1541,136678.641377229
1542,141244.24038362122
1543,188856.61560280548
1544,85100.78048695318
1545,113766.42127119353
1546,131286.2031684046
1547,125448.06900631722
1548,137549.59892875332
1549,121701.26110148011
1550,127048.89709010485
1551,105239.79849239762
1552,131640.11763411548
1553,143033.2167342085
1554,123296.52817049863
1555,158439.00497587252
1556,88306.03514280397
1557,103475.46027624361
1558,101750.28427103884
1559,62272.277733098905
1560,130518.64436932349
1561,121637.35805661454
1562,131718.16850956748
1563,122017.8100620066
1564,159419.87938512507
1565,140642.49633664652
1566,228966.6512330711
1567,76548.95931637769
1568,234730.32611206284
1569,126390.29244544679
1570,139936.81763185307
1571,120034.36967597764
1572,144970.49120508655
1573,229028.1617887942
1574,121526.40433007808
1575,220609.61325945397
1576,252891.8684189798
1577,180140.60700534633
