Id,SalePrice
1461,118847.01575366576
1462,159624.06575439422
1463,176503.4245014383
1464,197330.03896753796
1465,197933.599437474
1466,170411.09808299105
1467,177584.56739759678
1468,163417.54798813048
1469,190270.13732086518
1470,124367.14407221189
1471,167489.57979621022
1472,100784.83603453479
1473,97326.36419963125
1474,142225.72787842844
1475,117246.24454878263
1476,341091.6170201597
1477,251193.35953975984
1478,311662.0615321821
1479,301155.7133240304
1480,524435.7213317939
1481,334334.3728402966
1482,219804.72083810632
1483,167766.65552431304
1484,166366.94847862297
1485,199967.8899347749
1486,188610.08660983352
1487,339541.6876942932
1488,235913.4120500187
1489,191828.30217952022
1490,253224.0196893924
1491,191390.1571406092
1492,88899.11523854546
1493,188898.56797576736
1494,288402.5107370113
1495,285663.2061460382
1496,240689.6978337766
1497,173158.20142652377
1498,193987.29922814522
1499,164381.1664410213
1500,163534.25648709622
1501,174353.7774249643
1502,149849.79728771103
1503,297550.7777726846
1504,249111.50901904894
1505,233115.35124945006
1506,188543.57046120617
1507,245373.7104387025
1508,199559.10732937607
1509,146059.8040453331
1510,148916.03784923026
1511,167206.90320829267
1512,166982.63347341144
1513,151878.38405725616
1514,150446.6846513067
1515,189054.32058206716
1516,144845.23670882438
1517,158142.27297866062
1518,127909.09369529999
1519,198773.12032421815
1520,129486.55526777291
1521,131696.83045184214
1522,178992.40018955935
1523,111426.77966486156
1524,125523.43315984462
1525,116162.6435411327
1526,109941.0621940986
1527,108512.69418141566
1528,129035.80565763667
1529,159596.27570366274
1530,212269.3855638866
1531,118771.76271036337
1532,92984.48598633206
1533,148704.06076605374
1534,114258.86886504377
1535,135798.73072197297
1536,105323.36214455492
1537,57518.92065042687
1538,146428.12348283254
1539,198048.79971338375
1540,74455.1013603321
1541,143874.63320269875
1542,144914.46204861655
1543,182277.0353217036
1544,86385.93268099667
1545,117216.16902980603
1546,147068.8468610802
1547,141690.80996277713
1548,140488.25248535725
1549,126034.51443555219
1550,138118.01660850982
1551,97888.98611713898
1552,144601.06570098715
1553,144845.88216706365
1554,125384.32026781877
1555,161772.92130249087
1556,87341.96065417794
1557,106529.94646054647
1558,101320.3805056169
1559,62932.578867632015
